Ship Mode-Same Day,Ship Mode-Standard Class,Ship Mode-First Class,Ship Mode-Second Class,Segment-Consumer,Segment-Corporate,Segment-Home Office,Region-Central,Region-East,Region-South,Region-West,Category-Furniture,Category-Office Supplies,Category-Technology,Sales,Quantity,Discount,Profit,Mean,Median,Cost,Cost_Per_Unit,Profit_Per_Unit,Profit_Margin
0,1,0,0,0,0,1,0,0,0,1,0,1,0,34.58,1,0,10.0282,71373.4,51371,24.5518,24.5518,10.0282,0.29
0,1,0,0,1,0,0,0,0,0,1,0,0,1,149.97,3,0,52.4895,71373.4,51371,97.4805,32.4935,17.4965,0.35
0,0,1,0,1,0,0,0,0,0,1,0,1,0,17.12,4,0,4.9648,71373.4,51371,12.1552,3.0388,1.2412,0.29
0,0,1,0,1,0,0,0,0,0,1,0,0,1,431.968,4,0.2,37.7972,71373.4,51371,394.1708,98.5427,9.4493,0.0875
0,0,1,0,1,0,0,0,0,0,1,1,0,0,129.92,4,0,10.3936,71373.4,51371,119.5264,29.8816,2.5984,0.08
0,0,1,0,1,0,0,0,0,0,1,1,0,0,568.728,3,0.2,28.4364,71373.4,51371,540.2916,180.0972,9.4788,0.05
0,0,1,0,1,0,0,0,0,0,1,0,1,0,117.144,9,0.2,42.4647,71373.4,51371,74.6793,8.2977,4.7183,0.3625
0,0,1,0,1,0,0,0,0,0,1,0,1,0,203.52,3,0,54.9504,71373.4,51371,148.5696,49.5232,18.3168,0.27
0,0,1,0,1,0,0,0,0,0,1,0,1,0,51.75,5,0,24.84,71373.4,51371,26.91,5.382,4.968,0.48
0,1,0,0,1,0,0,0,0,0,1,0,0,1,72.744,7,0.2,-15.4581,71373.4,51371,88.2021,12.6003,-2.2083,-0.2125
0,1,0,0,1,0,0,0,0,0,1,1,0,0,572.16,3,0.2,35.76,71373.4,51371,536.4,178.8,11.92,0.0625
0,0,0,1,1,0,0,0,0,0,1,1,0,0,12.54,3,0,4.5144,71373.4,51371,8.0256,2.6752,1.5048,0.36
0,0,0,1,1,0,0,0,0,0,1,0,1,0,8.94,3,0,0.6258,71373.4,51371,8.3142,2.7714,0.2086,0.07
0,0,0,1,1,0,0,0,0,0,1,1,0,0,9.24,3,0,4.4352,71373.4,51371,4.8048,1.6016,1.4784,0.48
0,1,0,0,1,0,0,0,0,0,1,1,0,0,104.23,7,0,28.1421,71373.4,51371,76.0879,10.8697,4.0203,0.27
0,1,0,0,1,0,0,0,0,0,1,0,1,0,70.26,3,0,18.9702,71373.4,51371,51.2898,17.0966,6.3234,0.27
0,1,0,0,0,1,0,0,0,0,1,0,0,1,39.992,1,0.2,-7.9984,71373.4,51371,47.9904,47.9904,-7.9984,-0.2
0,1,0,0,0,1,0,0,0,0,1,1,0,0,1159.056,9,0.2,43.4646,71373.4,51371,1115.5914,123.9546,4.8294,0.0375
0,1,0,0,0,1,0,0,0,0,1,0,1,0,179.9,5,0,44.975,71373.4,51371,134.925,26.985,8.995,0.25
0,0,1,0,0,0,1,0,0,0,1,1,0,0,454.272,8,0.2,-73.8192,71373.4,51371,528.0912,66.0114,-9.2274,-0.1625
0,1,0,0,0,1,0,0,0,0,1,0,1,0,11.808,3,0.2,4.1328,71373.4,51371,7.6752,2.5584,1.3776,0.35
0,1,0,0,1,0,0,0,0,0,1,0,0,1,479.97,3,0,177.5889,71373.4,51371,302.3811,100.7937,59.1963,0.37
0,1,0,0,0,1,0,0,0,1,0,1,0,0,31.984,2,0.2,1.999,64744.5,58315.5,29.985,14.9925,0.9995,0.0625
0,1,0,0,0,1,0,0,0,1,0,0,0,1,71.984,2,0.2,25.1944,64744.5,58315.5,46.7896,23.3948,12.5972,0.35
0,1,0,0,0,1,0,0,0,1,0,1,0,0,207,3,0.2,25.875,64744.5,58315.5,181.125,60.375,8.625,0.125
1,0,0,0,0,0,1,0,0,1,0,0,1,0,7.968,2,0.2,2.6892,64744.5,58315.5,5.2788,2.6394,1.3446,0.3375
0,1,0,0,1,0,0,0,0,1,0,0,0,1,35.168,4,0.2,8.3524,64744.5,58315.5,26.8156,6.7039,2.0881,0.2375
0,1,0,0,1,0,0,0,0,1,0,0,1,0,64.704,3,0.2,23.4552,64744.5,58315.5,41.2488,13.7496,7.8184,0.3625
0,1,0,0,1,0,0,0,0,1,0,1,0,0,698.352,3,0.2,52.3764,64744.5,58315.5,645.9756,215.3252,17.4588,0.075
0,1,0,0,1,0,0,0,0,1,0,1,0,0,77.728,2,0.2,-3.8864,64744.5,58315.5,81.6144,40.8072,-1.9432,-0.05
0,0,1,0,1,0,0,0,0,1,0,1,0,0,18.176,1,0.2,4.7712,64744.5,58315.5,13.4048,13.4048,4.7712,0.2625
0,1,0,0,0,0,1,0,1,0,0,0,1,0,28.9,5,0,14.161,121692,106478,14.739,2.9478,2.8322,0.49
0,1,0,0,0,0,1,0,1,0,0,0,1,0,355.96,2,0,103.2284,121692,106478,252.7316,126.3658,51.6142,0.29
0,1,0,0,0,0,1,0,1,0,0,0,0,1,49.08,3,0,4.908,121692,106478,44.172,14.724,1.636,0.1
0,0,1,0,1,0,0,0,1,0,0,0,1,0,23.12,4,0,11.3288,121692,106478,11.7912,2.9478,2.8322,0.49
0,1,0,0,1,0,0,0,1,0,0,0,1,0,15.8,4,0,5.056,121692,106478,10.744,2.686,1.264,0.32
0,1,0,0,1,0,0,0,1,0,0,0,0,1,464.97,3,0,209.2365,121692,106478,255.7335,85.2445,69.7455,0.45
0,1,0,0,1,0,0,0,1,0,0,1,0,0,181.96,2,0,20.0156,121692,106478,161.9444,80.9722,10.0078,0.11
0,1,0,0,1,0,0,0,1,0,0,0,1,0,12.39,3,0,5.6994,121692,106478,6.6906,2.2302,1.8998,0.46
0,1,0,0,1,0,0,0,1,0,0,0,1,0,84.09,3,0,42.045,121692,106478,42.045,14.015,14.015,0.5
0,1,0,0,1,0,0,0,1,0,0,0,1,0,79.36,4,0,32.5376,121692,106478,46.8224,11.7056,8.1344,0.41
0,1,0,0,1,0,0,0,1,0,0,0,1,0,153.36,9,0,70.5456,121692,106478,82.8144,9.2016,7.8384,0.46
0,1,0,0,1,0,0,0,1,0,0,0,1,0,43.68,6,0,21.4032,121692,106478,22.2768,3.7128,3.5672,0.49
0,1,0,0,1,0,0,0,1,0,0,0,1,0,98.21,7,0,28.4809,121692,106478,69.7291,9.9613,4.0687,0.29
0,1,0,0,0,1,0,0,1,0,0,0,1,0,41.96,2,0,7.9724,121692,106478,33.9876,16.9938,3.9862,0.19
0,1,0,0,0,1,0,0,1,0,0,0,1,0,636.86,7,0,0,121692,106478,636.86,90.98,0,0
0,1,0,0,0,1,0,0,1,0,0,0,0,1,499.99,1,0,129.9974,121692,106478,369.9926,369.9926,129.9974,0.26
0,1,0,0,0,1,0,0,1,0,0,0,0,1,1259.93,7,0,327.5818,121692,106478,932.3482,133.1926,46.7974,0.26
0,1,0,0,0,1,0,0,1,0,0,0,1,0,65.08,4,0,31.8892,121692,106478,33.1908,8.2977,7.9723,0.49
0,1,0,0,0,0,1,0,1,0,0,1,0,0,19.98,1,0,8.5914,121692,106478,11.3886,11.3886,8.5914,0.43
0,1,0,0,0,1,0,0,1,0,0,1,0,0,60.72,3,0,23.6808,121692,106478,37.0392,12.3464,7.8936,0.39
0,1,0,0,0,1,0,0,1,0,0,0,1,0,146.82,3,0,73.41,121692,106478,73.41,24.47,24.47,0.5
0,1,0,0,0,1,0,0,1,0,0,1,0,0,239.84,8,0,64.7568,121692,106478,175.0832,21.8854,8.0946,0.27
0,1,0,0,0,1,0,0,1,0,0,0,1,0,15.66,6,0,7.2036,121692,106478,8.4564,1.4094,1.2006,0.46
1,0,0,0,0,1,0,0,1,0,0,0,1,0,89.82,6,0,25.1496,121692,106478,64.6704,10.7784,4.1916,0.28
0,0,1,0,1,0,0,0,1,0,0,0,1,0,4.77,1,0,2.1465,121692,106478,2.6235,2.6235,2.1465,0.45
0,0,1,0,1,0,0,0,1,0,0,0,1,0,7.98,3,0,2.0748,121692,106478,5.9052,1.9684,0.6916,0.26
0,0,1,0,1,0,0,0,1,0,0,1,0,0,550.431,3,0.3,-47.1798,121692,106478,597.6108,199.2036,-15.7266,-0.085714286
0,0,1,0,1,0,0,0,1,0,0,1,0,0,10.56,6,0,4.6464,121692,106478,5.9136,0.9856,0.7744,0.44
0,0,0,1,0,1,0,0,1,0,0,1,0,0,272.97,3,0,43.6752,121692,106478,229.2948,76.4316,14.5584,0.16
0,1,0,0,1,0,0,0,0,1,0,0,1,0,279.9,5,0,137.151,62343,50858,142.749,28.5498,27.4302,0.49
0,1,0,0,1,0,0,0,0,1,0,0,0,1,619.95,5,0,111.591,62343,50858,508.359,101.6718,22.3182,0.18
0,1,0,0,1,0,0,0,0,1,0,0,1,0,4.36,2,0,2.0492,62343,50858,2.3108,1.1554,1.0246,0.47
0,1,0,0,1,0,0,0,0,1,0,0,1,0,15.28,2,0,7.4872,62343,50858,7.7928,3.8964,3.7436,0.49
0,0,0,1,0,1,0,0,0,1,0,0,1,0,1245.86,7,0,361.2994,62343,50858,884.5606,126.3658,51.6142,0.29
0,0,1,0,1,0,0,0,0,1,0,0,0,1,149.95,5,0,65.978,62343,50858,83.972,16.7944,13.1956,0.44
0,0,0,1,0,0,1,0,0,1,0,1,0,0,723.92,4,0,188.2192,62343,50858,535.7008,133.9252,47.0548,0.26
0,0,0,1,0,0,1,0,0,1,0,0,1,0,106.32,3,0,49.9704,62343,50858,56.3496,18.7832,16.6568,0.47
0,1,0,0,0,1,0,0,0,1,0,1,0,0,56.28,6,0,15.7584,62343,50858,40.5216,6.7536,2.6264,0.28
0,1,0,0,0,1,0,0,0,1,0,0,1,0,2690.97,3,0,1264.7559,62343,50858,1426.2141,475.4047,421.5853,0.47
0,1,0,0,1,0,0,0,0,1,0,0,1,0,8.56,2,0,2.6536,62343,50858,5.9064,2.9532,1.3268,0.31
0,1,0,0,1,0,0,0,0,1,0,0,0,1,239.97,3,0,67.1916,62343,50858,172.7784,57.5928,22.3972,0.28
0,1,0,0,1,0,0,0,0,1,0,0,1,0,356.94,2,0,107.082,62343,50858,249.858,124.929,53.541,0.3
0,1,0,0,1,0,0,0,0,1,0,0,1,0,1.78,1,0,0.4984,62343,50858,1.2816,1.2816,0.4984,0.28
0,1,0,0,1,0,0,0,0,1,0,0,1,0,25.92,4,0,12.4416,62343,50858,13.4784,3.3696,3.1104,0.48
0,1,0,0,1,0,0,0,0,1,0,0,0,1,101.94,6,0,21.4074,62343,50858,80.5326,13.4221,3.5679,0.21
0,0,0,1,0,1,0,0,0,1,0,0,1,0,17.94,3,0,8.7906,62343,50858,9.1494,3.0498,2.9302,0.49
0,1,0,0,0,1,0,0,0,1,0,0,1,0,6.48,1,0,3.1104,62343,50858,3.3696,3.3696,3.1104,0.48
0,1,0,0,1,0,0,0,0,1,0,0,0,1,699.93,7,0,181.9818,46133.66667,43260,517.9482,73.9926,25.9974,0.26
0,1,0,0,1,0,0,0,0,1,0,0,1,0,22.96,7,0,6.6584,46133.66667,43260,16.3016,2.3288,0.9512,0.29
0,1,0,0,1,0,0,0,0,1,0,1,0,0,38.6,4,0,11.58,46133.66667,43260,27.02,6.755,2.895,0.3
0,1,0,0,1,0,0,0,0,1,0,0,1,0,6.63,3,0,1.7901,46133.66667,43260,4.8399,1.6133,0.5967,0.27
0,1,0,0,1,0,0,0,0,1,0,0,1,0,23.34,3,0,10.9698,46133.66667,43260,12.3702,4.1234,3.6566,0.47
0,1,0,0,1,0,0,0,0,1,0,1,0,0,1067.94,3,0,224.2674,46133.66667,43260,843.6726,281.2242,74.7558,0.21
0,1,0,0,1,0,0,0,0,1,0,1,0,0,638.82,9,0,172.4814,46133.66667,43260,466.3386,51.8154,19.1646,0.27
1,0,0,0,0,0,1,0,0,1,0,0,1,0,108.08,7,0,54.04,46133.66667,43260,54.04,7.72,7.72,0.5
1,0,0,0,0,0,1,0,0,1,0,0,1,0,9.54,3,0,4.3884,46133.66667,43260,5.1516,1.7172,1.4628,0.46
0,0,1,0,1,0,0,0,0,1,0,0,0,1,59.98,2,0,17.994,46133.66667,43260,41.986,20.993,8.997,0.3
0,1,0,0,1,0,0,0,0,1,0,0,1,0,239.5,5,0,114.96,46133.66667,43260,124.54,24.908,22.992,0.48
0,1,0,0,0,0,1,1,0,0,0,0,1,0,10.16,1,0,2.6416,37676.25,25944.5,7.5184,7.5184,2.6416,0.26
0,1,0,0,0,0,1,1,0,0,0,0,1,0,101.88,6,0,50.94,37676.25,25944.5,50.94,8.49,8.49,0.5
0,1,0,0,1,0,0,1,0,0,0,1,0,0,17.31,3,0,5.193,37676.25,25944.5,12.117,4.039,1.731,0.3
0,1,0,0,1,0,0,1,0,0,0,0,1,0,207.24,11,0,58.0272,37676.25,25944.5,149.2128,13.5648,5.2752,0.28
0,0,1,0,0,1,0,1,0,0,0,0,1,0,22.48,1,0,10.3408,37676.25,25944.5,12.1392,12.1392,10.3408,0.46
0,1,0,0,0,1,0,1,0,0,0,0,0,1,62.31,3,0,22.4316,37676.25,25944.5,39.8784,13.2928,7.4772,0.36
0,1,0,0,0,1,0,1,0,0,0,1,0,0,20.32,4,0,6.9088,37676.25,25944.5,13.4112,3.3528,1.7272,0.34
0,1,0,0,1,0,0,1,0,0,0,0,0,1,440.91,9,0,123.4548,37676.25,25944.5,317.4552,35.2728,13.7172,0.28
0,0,0,1,0,1,0,1,0,0,0,0,1,0,714.3,5,0,207.147,37676.25,25944.5,507.153,101.4306,41.4294,0.29
0,1,0,0,1,0,0,1,0,0,0,1,0,0,581.96,2,0,104.7528,37676.25,25944.5,477.2072,238.6036,52.3764,0.18
0,1,0,0,1,0,0,1,0,0,0,1,0,0,29.98,1,0,8.0946,37676.25,25944.5,21.8854,21.8854,8.0946,0.27
0,1,0,0,1,0,0,1,0,0,0,1,0,0,71.12,4,0,22.0472,37676.25,25944.5,49.0728,12.2682,5.5118,0.31
0,1,0,0,1,0,0,1,0,0,0,0,0,1,259.96,4,0,124.7808,37676.25,25944.5,135.1792,33.7948,31.1952,0.48
0,0,0,1,1,0,0,1,0,0,0,0,1,0,11.36,4,0,5.5664,37676.25,25944.5,5.7936,1.4484,1.3916,0.49
0,0,0,1,0,1,0,1,0,0,0,0,1,0,177.2,5,0,83.284,37676.25,25944.5,93.916,18.7832,16.6568,0.47
0,1,0,0,0,0,1,1,0,0,0,1,0,0,257.94,3,0,67.0644,37676.25,25944.5,190.8756,63.6252,22.3548,0.26
0,1,0,0,0,0,1,1,0,0,0,0,0,1,1879.96,4,0,545.1884,37676.25,25944.5,1334.7716,333.6929,136.2971,0.29
0,1,0,0,0,0,1,1,0,0,0,1,0,0,27.46,2,0,9.8856,37676.25,25944.5,17.5744,8.7872,4.9428,0.36
0,1,0,0,0,0,1,1,0,0,0,0,0,1,89.98,2,0,43.1904,37676.25,25944.5,46.7896,23.3948,21.5952,0.48
0,1,0,0,0,0,1,1,0,0,0,1,0,0,828.6,3,0,240.294,37676.25,25944.5,588.306,196.102,80.098,0.29
0,1,0,0,0,1,0,1,0,0,0,0,1,0,64.02,6,0,29.4492,37676.25,25944.5,34.5708,5.7618,4.9082,0.46
0,1,0,0,0,0,1,1,0,0,0,0,1,0,67.4,5,0,17.524,37676.25,25944.5,49.876,9.9752,3.5048,0.26
0,1,0,0,0,0,1,1,0,0,0,0,1,0,2.52,2,0,0.1008,37676.25,25944.5,2.4192,1.2096,0.0504,0.04
0,1,0,0,0,0,1,1,0,0,0,0,0,1,67.8,4,0,1.356,37676.25,25944.5,66.444,16.611,0.339,0.02
0,1,0,0,0,0,1,1,0,0,0,0,1,0,18.76,2,0,5.2528,37676.25,25944.5,13.5072,6.7536,2.6264,0.28
0,1,0,0,0,0,1,1,0,0,0,0,0,1,12.12,4,0,2.5452,37676.25,25944.5,9.5748,2.3937,0.6363,0.21
0,1,0,0,0,0,1,1,0,0,0,0,1,0,11.34,1,0,5.5566,37676.25,25944.5,5.7834,5.7834,5.5566,0.49
0,1,0,0,0,0,1,1,0,0,0,0,0,1,159.8,4,0,70.312,37676.25,25944.5,89.488,22.372,17.578,0.44
0,1,0,0,0,0,1,1,0,0,0,1,0,0,18.96,2,0,8.532,37676.25,25944.5,10.428,5.214,4.266,0.45
0,0,1,0,0,1,0,0,0,0,1,0,1,0,19.44,3,0,9.3312,60612.5,51545.5,10.1088,3.3696,3.1104,0.48
1,0,0,0,1,0,0,0,0,1,0,0,1,0,85.224,3,0.2,7.4571,45754,49270,77.7669,25.9223,2.4857,0.0875
0,1,0,0,1,0,0,0,0,1,0,0,1,0,44.384,1,0.2,15.5344,45754,49270,28.8496,28.8496,15.5344,0.35
0,1,0,0,1,0,0,0,0,1,0,0,1,0,2.944,1,0.2,-0.6624,45754,49270,3.6064,3.6064,-0.6624,-0.225
0,0,0,1,0,1,0,1,0,0,0,0,1,0,287.52,8,0,129.384,46878,300000,158.136,19.767,16.173,0.45
0,0,0,1,0,1,0,1,0,0,0,0,1,0,37.68,2,0,10.5504,46878,300000,27.1296,13.5648,5.2752,0.28
0,0,0,1,0,1,0,1,0,0,0,0,1,0,19.98,2,0,8.991,46878,300000,10.989,5.4945,4.4955,0.45
0,0,0,1,0,1,0,1,0,0,0,0,1,0,20.58,7,0,5.5566,46878,300000,15.0234,2.1462,0.7938,0.27
0,0,0,1,0,1,0,1,0,0,0,0,1,0,17.38,2,0,8.69,46878,300000,8.69,4.345,4.345,0.5
0,0,1,0,1,0,0,1,0,0,0,0,0,1,69.9,2,0,18.873,46878,300000,51.027,25.5135,9.4365,0.27
0,0,1,0,1,0,0,1,0,0,0,1,0,0,41.85,5,0,10.881,46878,300000,30.969,6.1938,2.1762,0.26
0,1,0,0,1,0,0,1,0,0,0,1,0,0,526.45,5,0,31.587,46878,300000,494.863,98.9726,6.3174,0.06
1,0,0,0,1,0,0,1,0,0,0,0,1,0,644.076,2,0.1,107.346,38780.5,34483.5,536.73,268.365,53.673,0.166666667
1,0,0,0,1,0,0,1,0,0,0,0,1,0,5.84,2,0,2.628,38780.5,34483.5,3.212,1.606,1.314,0.45
1,0,0,0,1,0,0,1,0,0,0,0,1,0,12.76,2,0,5.8696,38780.5,34483.5,6.8904,3.4452,2.9348,0.46
1,0,0,0,1,0,0,1,0,0,0,0,0,1,10.95,1,0,0.438,38780.5,34483.5,10.512,10.512,0.438,0.04
1,0,0,0,1,0,0,1,0,0,0,0,0,1,599.98,2,0,209.993,38780.5,34483.5,389.987,194.9935,104.9965,0.35
0,0,0,1,0,0,1,1,0,0,0,1,0,0,241.96,2,0,41.1332,38780.5,34483.5,200.8268,100.4134,20.5666,0.17
0,0,0,1,0,0,1,1,0,0,0,0,1,0,27.72,9,0,13.3056,38780.5,34483.5,14.4144,1.6016,1.4784,0.48
0,0,1,0,1,0,0,1,0,0,0,1,0,0,67,5,0,32.16,38780.5,34483.5,34.84,6.968,6.432,0.48
0,1,0,0,0,1,0,0,1,0,0,1,0,0,8.352,6,0.2,1.2528,54423,47132.5,7.0992,1.1832,0.2088,0.15
0,1,0,0,1,0,0,0,1,0,0,0,1,0,18.528,4,0.7,-12.352,54423,47132.5,30.88,7.72,-3.088,-0.666666667
0,0,0,1,1,0,0,0,1,0,0,0,1,0,2.214,3,0.7,-1.476,54423,47132.5,3.69,1.23,-0.492,-0.666666667
0,1,0,0,0,1,0,0,0,0,1,0,1,0,3.64,2,0,1.638,52359,37513,2.002,1.001,0.819,0.45
0,1,0,0,0,1,0,0,0,0,1,0,1,0,159.768,7,0.2,53.9217,52359,37513,105.8463,15.1209,7.7031,0.3375
1,0,0,0,0,0,1,0,0,0,1,0,0,1,475.944,7,0.2,59.493,52359,37513,416.451,59.493,8.499,0.125
0,1,0,0,0,0,1,0,0,0,1,0,1,0,4.71,1,0,0,52359,37513,4.71,4.71,0,0
0,0,1,0,0,0,1,0,0,1,0,0,1,0,122.48,2,0,0,62898.33333,61655,122.48,61.24,0,0
0,0,1,0,0,0,1,0,0,1,0,1,0,0,2244.48,7,0,493.7856,62898.33333,61655,1750.6944,250.0992,70.5408,0.22
0,0,1,0,0,0,1,0,0,1,0,0,1,0,62.31,3,0,29.2857,62898.33333,61655,33.0243,11.0081,9.7619,0.47
0,0,1,0,0,0,1,0,0,1,0,1,0,0,455.1,2,0,100.122,62898.33333,61655,354.978,177.489,50.061,0.22
0,0,0,1,1,0,0,0,0,1,0,1,0,0,1441.3,7,0,245.021,62898.33333,61655,1196.279,170.897,35.003,0.17
0,1,0,0,0,0,1,0,0,1,0,1,0,0,39.96,2,0,14.3856,62898.33333,61655,25.5744,12.7872,7.1928,0.36
0,1,0,0,1,0,0,0,0,1,0,0,0,1,23.08,2,0,6.924,62898.33333,61655,16.156,8.078,3.462,0.3
0,0,0,1,1,0,0,0,0,0,1,0,1,0,53.94,3,0,15.6426,83142.5,68772,38.2974,12.7658,5.2142,0.29
0,1,0,0,0,0,1,0,0,0,1,0,1,0,23.36,4,0,6.0736,83142.5,68772,17.2864,4.3216,1.5184,0.26
0,0,0,1,0,1,0,0,0,0,1,0,1,0,17.248,2,0.2,6.0368,83142.5,68772,11.2112,5.6056,3.0184,0.35
0,1,0,0,1,0,0,1,0,0,0,0,1,0,22.38,2,0,10.7424,81482.25,67365.5,11.6376,5.8188,5.3712,0.48
0,1,0,0,1,0,0,1,0,0,0,0,1,0,12.96,2,0,6.2208,81482.25,67365.5,6.7392,3.3696,3.1104,0.48
0,1,0,0,1,0,0,0,1,0,0,1,0,0,172.5,2,0,51.75,93420.5,85987,120.75,60.375,25.875,0.3
0,1,0,0,1,0,0,0,1,0,0,0,0,1,179.97,3,0,44.9925,93420.5,85987,134.9775,44.9925,14.9975,0.25
0,0,0,1,1,0,0,0,1,0,0,0,1,0,19.44,3,0,9.3312,93420.5,85987,10.1088,3.3696,3.1104,0.48
0,0,0,1,1,0,0,0,1,0,0,0,1,0,7.38,1,0,3.6162,93420.5,85987,3.7638,3.7638,3.6162,0.49
0,1,0,0,1,0,0,0,1,0,0,0,0,1,90.48,2,0,23.5248,93420.5,85987,66.9552,33.4776,11.7624,0.26
1,0,0,0,0,1,0,0,0,1,0,0,1,0,15.552,3,0.2,5.4432,57144.2,48910,10.1088,3.3696,1.8144,0.35
1,0,0,0,0,1,0,0,0,1,0,1,0,0,15.712,4,0.2,2.5532,57144.2,48910,13.1588,3.2897,0.6383,0.1625
1,0,0,0,0,1,0,0,0,1,0,0,1,0,24.672,2,0.2,2.1588,57144.2,48910,22.5132,11.2566,1.0794,0.0875
1,0,0,0,0,1,0,0,0,1,0,1,0,0,55.968,1,0.2,-2.0988,57144.2,48910,58.0668,58.0668,-2.0988,-0.0375
0,1,0,0,0,1,0,0,0,1,0,0,1,0,6.992,2,0.2,0.5244,57144.2,48910,6.4676,3.2338,0.2622,0.075
0,1,0,0,1,0,0,0,0,1,0,0,1,0,387.136,4,0.2,24.196,57144.2,48910,362.94,90.735,6.049,0.0625
0,0,1,0,1,0,0,0,0,1,0,1,0,0,314.352,3,0.2,-15.7176,57144.2,48910,330.0696,110.0232,-5.2392,-0.05
0,0,1,0,1,0,0,0,0,1,0,0,1,0,4.608,2,0.2,1.4976,57144.2,48910,3.1104,1.5552,0.7488,0.325
0,0,0,1,1,0,0,0,1,0,0,0,1,0,2.78,2,0,0.7228,40637.6,32941,2.0572,1.0286,0.3614,0.26
0,0,0,1,1,0,0,0,1,0,0,0,1,0,79.96,2,0,35.982,40637.6,32941,43.978,21.989,17.991,0.45
0,1,0,0,1,0,0,0,1,0,0,0,1,0,835.17,7,0,16.7034,40637.6,32941,818.4666,116.9238,2.3862,0.02
0,0,1,0,1,0,0,0,1,0,0,1,0,0,63.882,1,0.1,10.647,40637.6,32941,53.235,53.235,10.647,0.166666667
0,1,0,0,1,0,0,0,1,0,0,0,1,0,2152.776,3,0.2,726.5619,40637.6,32941,1426.2141,475.4047,242.1873,0.3375
0,1,0,0,1,0,0,0,1,0,0,1,0,0,4007.84,10,0.2,-50.098,40637.6,32941,4057.938,405.7938,-5.0098,-0.0125
0,1,0,0,0,1,0,0,1,0,0,1,0,0,1522.638,9,0.1,169.182,40637.6,32941,1353.456,150.384,18.798,0.111111111
0,0,0,1,0,1,0,0,1,0,0,0,0,1,43.6,4,0,12.208,40637.6,32941,31.392,7.848,3.052,0.28
0,0,0,1,0,1,0,0,1,0,0,1,0,0,154.95,3,0,30.99,40637.6,32941,123.96,41.32,10.33,0.2
0,1,0,0,0,1,0,0,1,0,0,1,0,0,199.9,5,0,39.98,40637.6,32941,159.92,31.984,7.996,0.2
1,0,0,0,1,0,0,0,0,1,0,1,0,0,47.952,3,0.2,13.7862,75731.33333,57355,34.1658,11.3886,4.5954,0.2875
1,0,0,0,1,0,0,0,0,1,0,0,1,0,37.425,5,0.7,-29.94,75731.33333,57355,67.365,13.473,-5.988,-0.8
1,0,0,0,1,0,0,0,0,1,0,1,0,0,63.968,2,0.2,0,75731.33333,57355,63.968,31.984,0,0
1,0,0,0,1,0,0,0,0,1,0,1,0,0,165.048,3,0.2,41.262,75731.33333,57355,123.786,41.262,13.754,0.25
0,1,0,0,0,0,1,0,0,1,0,0,1,0,4.608,2,0.2,1.6704,75731.33333,57355,2.9376,1.4688,0.8352,0.3625
0,1,0,0,0,0,1,0,0,1,0,0,1,0,15.528,3,0.2,4.8525,75731.33333,57355,10.6755,3.5585,1.6175,0.3125
0,1,0,0,0,0,1,0,0,1,0,0,1,0,11.952,3,0.2,3.8844,75731.33333,57355,8.0676,2.6892,1.2948,0.325
0,1,0,0,1,0,0,0,0,1,0,0,1,0,15.552,3,0.2,5.4432,75731.33333,57355,10.1088,3.3696,1.8144,0.35
0,1,0,0,1,0,0,0,0,1,0,1,0,0,97.184,2,0.2,6.074,75731.33333,57355,91.11,45.555,3.037,0.0625
0,1,0,0,1,0,0,0,0,1,0,0,1,0,10.368,2,0.2,3.6288,75731.33333,57355,6.7392,3.3696,1.8144,0.35
0,1,0,0,1,0,0,0,0,1,0,0,1,0,48.69,9,0,23.8581,63486.5,47683,24.8319,2.7591,2.6509,0.49
0,0,0,1,0,1,0,0,0,1,0,1,0,0,86.45,7,0,38.038,63486.5,47683,48.412,6.916,5.434,0.44
0,0,0,1,0,1,0,0,0,1,0,0,1,0,31.36,4,0,15.68,63486.5,47683,15.68,3.92,3.92,0.5
0,0,0,1,1,0,0,0,0,0,1,1,0,0,764.688,6,0.2,95.586,54077,36833,669.102,111.517,15.931,0.125
0,0,0,1,1,0,0,0,0,0,1,1,0,0,3610.848,12,0.2,135.4068,54077,36833,3475.4412,289.6201,11.2839,0.0375
0,0,0,1,1,0,0,0,0,0,1,1,0,0,254.9745,3,0.15,11.9988,54077,36833,242.9757,80.9919,3.9996,0.047058824
0,0,0,1,1,0,0,0,0,0,1,0,1,0,239.12,5,0.2,77.714,54077,36833,161.406,32.2812,15.5428,0.325
0,0,1,0,1,0,0,0,0,0,1,0,1,0,176.04,4,0,45.7704,54077,36833,130.2696,32.5674,11.4426,0.26
0,0,1,0,1,0,0,0,0,0,1,0,1,0,16.02,9,0,4.4856,54077,36833,11.5344,1.2816,0.4984,0.28
0,0,1,0,1,0,0,0,0,0,1,0,1,0,185.92,4,0.2,62.748,54077,36833,123.172,30.793,15.687,0.3375
0,0,1,0,1,0,0,0,0,0,1,0,0,1,211.168,4,0.2,15.8376,54077,36833,195.3304,48.8326,3.9594,0.075
0,0,1,0,1,0,0,0,0,0,1,0,0,1,479.984,2,0.2,59.998,54077,36833,419.986,209.993,29.999,0.125
0,1,0,0,0,1,0,0,0,0,1,0,0,1,349.95,5,0,118.983,54077,36833,230.967,46.1934,23.7966,0.34
0,1,0,0,0,1,0,0,0,0,1,0,0,1,377.928,9,0.2,141.723,54077,36833,236.205,26.245,15.747,0.375
